Created on 03-09-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-09-04,BCHUSD,609.9,611.14,490.52,517.54,16182.63,8813538.0
2017-09-03,BCHUSD,571.25,623.31,557.56,609.9,12587.93,7504496.08
2017-09-02,BCHUSD,627.24,646,550.91,571.25,14086.04,8358687.74
2017-09-01,BCHUSD,590.11,648.88,586,627.24,12062.35,7468719.6
2017-08-31,BCHUSD,580.99,609,568.2,590.11,11319.14,6716097.35
2017-08-30,BCHUSD,543.92,613,528.79,580.99,18124.66,10298909.43
2017-08-29,BCHUSD,592.9,595.74,519,543.92,16684.67,9385843.33
2017-08-28,BCHUSD,615,624,586.7,592.9,7661.77,4603432.87
2017-08-27,BCHUSD,622,653,580.2,615,17693.7,10849882.46
2017-08-26,BCHUSD,632.01,638.4,611.5,622,5770.48,3602232.54
2017-08-25,BCHUSD,620,667,611.18,632.01,11583.65,7369734.61
2017-08-24,BCHUSD,675,698,600.2,620,17206.81,11110130.72
2017-08-23,BCHUSD,680,713.1,650,675,18107.91,12136315.97
2017-08-22,BCHUSD,605.5,735,565.12,680,41647.81,27674372.87
2017-08-21,BCHUSD,726.9,751,562.03,605.5,50920.19,32693457.54
2017-08-20,BCHUSD,744,850,676,726.9,52427.16,39974735.66
2017-08-19,BCHUSD,694,972.5,602,744,125575.85,97597212.38
2017-08-18,BCHUSD,445.1,779.11,436,694,124950.8,74997141.15
2017-08-17,BCHUSD,299.15,457,292,445.1,43019.85,16967264.11
2017-08-16,BCHUSD,297.9,309.1,286.8,299.15,3867.93,1148992.2
2017-08-15,BCHUSD,300.49,310,289,297.9,6035.63,1797838.94
2017-08-14,BCHUSD,600,750,200,300.49,13056.65,4152648.59
